Compound Words
"⑤ 会社 【かいしゃ】 • ① company, corporation ② workplace"
⑤ 外国 【がいこく】 • foreign country
⑤ 学校 【がっこう】 • school
⑤ 学生 【がくせい】 • student (esp. a university student)
"⑤ 午後 【ごご】 • afternoon, p.m."
"⑤ 午前 【ごぜん】 • morning, a.m."
⑤ 時間 【じかん】 • ① time ② hours
"⑤ 週間 【しゅうかん】 • week, weekly"
⑤ 新聞 【しんぶん】 • newspaper
"⑤ 大学 【だいがく】 • ① post-secondary education institution, incl. university, college, etc. ② the Great Learning - one of the Four Books"
⑤ 電気 【でんき】 • ① electricity ② (electric) light
"⑤ 意味 【いみ】 • meaning, significance"
"⑤ 映画 【えいが】 • movie, film"
"⑤ 音楽 【おんがく】 • music, musical movement"
"⑤ 家族 【かぞく】 • family, members of a family"
⑤ 銀行 【ぎんこう】 • bank
"⑤ 仕事 【しごと】 • ① work, job, business, occupation, employment, vocation, task ② work"
"⑤ 自分 【じぶん】 • ① myself, yourself, oneself, himself, herself ② I, me"
"⑤ 質問 【しつもん】 • question, inquiry, enquiry"
⑤ 病院 【びょういん】 • hospital
"⑤ 問題 【もんだい】 • problem, question"
"⑤ 家庭 【かてい】 • home, family, household"
"⑤ 全部 【ぜんぶ】 • all, entire, whole, altogether"
"⑤ 子供 【こども】 • child, children"
⑤ 生徒 【せいと】 • pupil
"⑤ 必要 【ひつよう】 • ① necessary, needed, essential, indispensable ② necessity, need, requirement"
"④ 以下 【いか】 • ① not exceeding, and downward, ... and below ② below (e.g. standard), under (e.g. a level) ③ the below-mentioned, the following, the rest"
"④ 以外 【いがい】 • with the exception of, excepting"
"④ 以上 【いじょう】 • ① not less than, ... and more, ... and upwards ② beyond ... (e.g. one's means), further (e.g. nothing further to say), more than ... (e.g. cannot pay more than that) ③ above-mentioned, foregoing ④ since ..., seeing that ... ⑤ this is all, that is the end, the end"
"④ 意見 【いけん】 • opinion, view"
"④ 運転 【うんてん】 • operation, motion, driving"
"④ 運動 【うんどう】 • motion, exercise"
"④ 計画 【けいかく】 • plan, project, schedule, scheme, program, programme"
"④ 研究 【けんきゅう】 • study, research, investigation"
④ 工業 【こうぎょう】 • (manufacturing) industry
"④ 校長 【こうちょう】 • principal, headmaster"
④ 高校 【こうこう】 • senior high school
"④ 試験 【しけん】 • examination, test, study, trial, experiment"
"④ 試合 【しあい】 • match, game, bout, contest"
"④ 時代 【じだい】 • ① period, epoch, era, age ② the times, those days ③ oldness, ancientness, antiquity ④ antique, period piece"
"④ 社会 【しゃかい】 • society, public"
"④ 社長 【しゃちょう】 • company president, manager, director"
"④ 十分 【じゅうぶん】 • ① plenty, enough, sufficient, satisfactory, adequate ② division into ten ③ perfectly, thoroughly, fully, in full"
"④ 少年 【しょうねん】 • boys, juveniles"
"④ 場合 【ばあい】 • case, situation"
"④ 世界 【せかい】 • the world, society, the universe"
"④ 説明 【せつめい】 • explanation, exposition"
"④ 大体 【だいたい】 • general, substantially, outline, main point, approximately, about"
④ 特別 【とくべつ】 • special
"④ 工場 【こうじょう】 • factory, plant, mill, workshop"
④ 科学 【かがく】 • science
"④ 教育 【きょういく】 • training, education"
"④ 交通 【こうつう】 • communication, transportation, traffic, intercourse"
"④ 自由 【じゆう】 • freedom, liberty, as it pleases you"
"④ 生活 【せいかつ】 • living, life (one's daily existence), livelihood"
"④ 相談 【そうだん】 • consultation, discussion"
"④ 反対 【はんたい】 • opposition, resistance, antagonism, hostility, contrast, objection, dissension, reverse, opposite, vice versa"
"④ 部長 【ぶちょう】 • ① head (chief, director) of a section or department ② head of a (school) club, head of a (school) team"
"④ 文化 【ぶんか】 • ① culture, civilization, civilisation ② Bunka era (1804.2.11-1818.4.22)"
"④ 放送 【ほうそう】 • broadcast, broadcasting"
④ 貿易 【ぼうえき】 • trade (foreign)
"④ 予定 【よてい】 • plans, arrangement, schedule, program, programme, expectation, estimate"
"④ 理由 【りゆう】 • reason, pretext, motive"
"④ 課長 【かちょう】 • section manager, section chief"
"④ 会議 【かいぎ】 • meeting, conference, session, assembly, council, convention, congress"
"④ 関係 【かんけい】 • relation, connection"
"④ 危険 【きけん】 • ① danger, peril, hazard ② dangerous, hazardous"
"④ 機械 【きかい】 • ① machine, mechanism ② instrument, appliance, apparatus"
"④ 技術 【ぎじゅつ】 • art, craft, technique, technology, engineering, skill"
"④ 経済 【けいざい】 • economics, business, finance, economy"
④ 警察 【けいさつ】 • police
"④ 原因 【げんいん】 • cause, origin, source"
④ 国際 【こくさい】 • international
"④ 最近 【さいきん】 • latest, most recent, nowadays"
"④ 最後 【さいご】 • ① last, end, conclusion ② (after -tara form or -ta form followed by ""ga"") no sooner than, right after (often having negative consequences)"
"④ 最初 【さいしょ】 • beginning, outset, first, onset"
④ 産業 【さんぎょう】 • industry
"④ 市民 【しみん】 • citizen, townspeople"
"④ 準備 【じゅんび】 • preparation, setup, arrangements, provision, reserve"
"④ 将来 【しょうらい】 • future (usually near), prospects"
"④ 政治 【せいじ】 • politics, government"
"④ 専門 【せんもん】 • speciality, specialty, subject of study, expert"
④ 戦争 【せんそう】 • war
④ 法律 【ほうりつ】 • law
④ 輸出 【ゆしゅつ】 • ① export ② efferent (medical)
"④ 利用 【りよう】 • use, utilization, utilisation, application"
"④ 連絡 【れんらく】 • ① to contact, to get in touch ② contacting, getting in touch, communication, call, message ③ connection, coordination, junction ④ intercalary, intercalaris, internuncial"
"③ 今後 【こんご】 • from now on, hereafter"
"③ 中学 【ちゅうがく】 • middle school, junior high school"
"③ 以来 【いらい】 • since, henceforth"
"③ 一方 【いっぽう】 • ① one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party ② on the one hand, on the other hand ③ whereas, although, but at the same time, meanwhile, in turn ④ (after noun, adjective-stem or plain verb) just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only"
"③ 会計 【かいけい】 • account, finance, accountant, treasurer, paymaster, reckoning, bill"
"③ 開始 【かいし】 • start, commencement, beginning, initiation"
"③ 行動 【こうどう】 • action, conduct, behaviour, behavior, mobilization, mobilisation"
"③ 国家 【こっか】 • state, country, nation"
"③ 国会 【こっかい】 • National Diet, parliament, congress"
"③ 作業 【さぎょう】 • work, operation, manufacturing, fatigue duty"
"③ 使用 【しよう】 • use, application, employment, utilization, utilisation"
"③ 自動 【じどう】 • ① automatic, self-motion ② intransitive verb"
"③ 重大 【じゅうだい】 • serious, important, significant, grave, weighty"
"③ 正午 【しょうご】 • noon, mid-day"
"③ 青年 【せいねん】 • youth, young man"
"③ 代理 【だいり】 • representation, agency, proxy, deputy, agent, attorney, substitute, alternate, acting (principal, etc.)"
"③ 大会 【たいかい】 • convention, tournament, mass meeting, rally"
③ 知事 【ちじ】 • prefectural governor
"③ 地方 【ちほう】 • ① area, locality, district, region, province ② countryside, rural area ③ coast (esp. as seen from the water) ④ person singing ballads in Noh, person in charge of music in a Japanese dance performance"
"③ 中心 【ちゅうしん】 • center, centre, middle, heart, core, focus, pivot, emphasis, balance"
"③ 注目 【ちゅうもく】 • notice, attention, observation"
"③ 発見 【はっけん】 • discovery, detection, finding"
"③ 発行 【はっこう】 • ① issue (publications), publishing ② raising an event (software)"
"③ 不正 【ふせい】 • injustice, unfairness, iniquity, impropriety, irregularity, dishonesty, illegality, fraud"
"③ 不足 【ふそく】 • insufficiency, shortage, deficiency, lack, dearth"
"③ 立場 【たちば】 • standpoint, position, situation"
"③ 安定 【あんてい】 • stability, equilibrium"
③ 委員 【いいん】 • committee member
③ 外交 【がいこう】 • diplomacy
"③ 活動 【かつどう】 • action, activity"
"③ 期間 【きかん】 • period, term, interval"
"③ 期待 【きたい】 • expectation, anticipation, hope"
"③ 記事 【きじ】 • article, news story, report, account"
③ 記者 【きしゃ】 • reporter
"③ 記録 【きろく】 • ① record, minutes, document ② a record (e.g. in sports), results, score ③ to record, to document ④ to set a record (e.g. in sports), to show a result, to reach a value"
"③ 決定 【けってい】 • decision, determination"
"③ 合計 【ごうけい】 • sum total, total amount"
"③ 今回 【こんかい】 • now, this time, lately"
③ 参加 【さんか】 • participation
③ 市場 【いちば】 • ① (town) market ② (the) marketplace
"③ 指導 【しどう】 • ① leadership, guidance, coaching ② shido (disciplinary action for a minor infringement of the rules of judo)"
"③ 事実 【じじつ】 • fact, truth, reality"
"③ 事情 【じじょう】 • circumstances, consideration, conditions, situation, reasons"
"③ 時期 【じき】 • time, season, period"
"③ 実行 【じっこう】 • practice, practise, performance, execution (e.g. program) (programme), realization, realisation, implementation"
"③ 首相 【しゅしょう】 • Prime Minister, Chancellor (Germany, Austria, etc.), Premier"
"③ 出身 【しゅっしん】 • ① person's origin (town, city, country, etc.) ② institution from which one graduated ③ director in charge of employee relations"
"③ 書類 【しょるい】 • documents, official papers"
"③ 正式 【せいしき】 • due form, official, formality"
"③ 組合 【くみあい】 • association, union"
"③ 相当 【そうとう】 • ① befitting, becoming, worthy of, proportionate, in keeping with, suitable ② considerable, substantial ③ to be worthy of, to be proportionate to ④ to correspond to (in meaning, function, etc.), to be equivalent ⑤ extremely, considerably"
"③ 代表 【だいひょう】 • representative, representation, delegation, type, example, model"
"③ 地区 【ちく】 • district, section, sector"
"③ 中央 【ちゅうおう】 • centre, central, center, middle"
③ 鉄道 【てつどう】 • railroad
"③ 都市 【とし】 • town, city, municipal, urban"
"③ 同様 【どうよう】 • identical, equal to, same (kind), like, similarity"
"③ 農家 【のうか】 • farmer, farm family"
③ 農業 【のうぎょう】 • agriculture
"③ 発表 【はっぴょう】 • announcement, publication"
"③ 犯人 【はんにん】 • offender, criminal"
"③ 部分 【ぶぶん】 • portion, section, part"
"③ 平和 【へいわ】 • peace, harmony"
"③ 目的 【もくてき】 • purpose, goal, aim, objective, intention"
③ 野球 【やきゅう】 • baseball
"③ 予算 【よさん】 • estimate, budget"
